23711,198217,10400 S @ 3788 W,W 10400 S,40.561993,-111.98171
15327,154073,900 E @ 5880 S,S 900 E,40.642983,-111.866103
15324,137040,900 E @ 4750 S,S 900 E,40.667874,-111.865251
23318,TX198093,CRESCENT VIEW STATION,E 11400 SOUTH,40.545343,-111.878751
23319,TX198094,CRESCENT VIEW STATION,E 11400 SOUTH,40.544591,-111.878506
23312,198091,GRIZZLY WAY @ 8451 S,S GRIZZLY WAY,40.597704,-112.01718
23311,198090,GRIZZLY WAY @ 8620 S,S GRIZZLY WAY,40.596404,-112.016207
23314,601285,PLEASANT VIEW DRIVE @ 890 W,W PLEASANT VIEW DRIVE,41.321284,-111.999889
15323,137039,900 E @ 4630 S,S 900 E,40.668923,-111.865368
12518,633105,MAIN ST @ 1299 N     (SUNSET),N MAIN ST,41.132192,-112.026215
12519,633106,MAIN ST @ 1115 N,N MAIN ST,41.129503,-112.026215
12514,628159,MAIN ST @ 2465 N,N MAIN ST,41.150621,-112.026192
12515,628160,MAIN ST @ 2331 N,N MAIN ST,41.148091,-112.026253
12516,628161,MAIN ST @ 2001 N,N MAIN ST,41.142448,-112.026194
12510,112077,200 W @ 1960 S,S 200 W,40.869217,-111.885768
15231,118074,3RD AVE @ 119 E,E 3RD AVE,40.772889,-111.886619
12512,112113,200 W @ 2382 S,S 200 W,40.863752,-111.885824
12513,112080,200 W @ 2598 S,S 200 W,40.862032,-111.885848
16525,135002,CONSTITUTION BLVD @ 2726 S,S CONSTITUTION BLVD,40.711746,-111.958176
16527,135004,CONSTITUTION BLVD @ 2938 S,S CONSTITUTION BLVD,40.706756,-111.958096
16526,135003,CONSTITUTION BLVD @ 2770 S,S CONSTITUTION BLVD,40.710083,-111.958169
16529,135006,CONSTITUTION BLVD @ 3350 S,S CONSTITUTION BLVD,40.699031,-111.958116
16528,135005,CONSTITUTION BLVD @ 3110 S,S CONSTITUTION BLVD,40.703512,-111.958119
12631,118143,SOUTH TEMPLE @ 1066 E,E SOUTH TEMPLE,40.769288,-111.860091
12630,118142,SOUTH TEMPLE @ 972 E,E SOUTH TEMPLE,40.769285,-111.862966
12633,118145,SOUTH TEMPLE @ 1274 E,E SOUTH TEMPLE,40.769284,-111.854367
12632,118144,SOUTH TEMPLE @ 1176 E,E SOUTH TEMPLE,40.769286,-111.857111
12634,118147,SOUTH TEMPLE @ 1251 E,E SOUTH TEMPLE,40.769412,-111.854897
12637,118149,SOUTH TEMPLE @ 1025 E,E SOUTH TEMPLE,40.769438,-111.862077
12636,118148,SOUTH TEMPLE @ 1107 E,E SOUTH TEMPLE,40.769448,-111.859328
12639,118127,N ST @ 90 N,N N ST,40.771487,-111.864033
12638,118126,N ST @ 40 N,N N ST,40.770341,-111.864037
10857,820241,900 E @ 35 N,N 900 E,40.234431,-111.643338
10856,820240,900 E @ 175 N,N 900 E,40.236115,-111.643308
10855,820239,900 E @ 325 N,N 900 E,40.237914,-111.643319
10854,817057,900 E @ 445 N,N 900 E,40.239768,-111.643301
10859,817140,800 E @ 621 S,S 800 E,40.285444,-111.676138
10858,817139,800 E @ 775 S,S 800 E,40.282989,-111.676181
21030,812052,1600 N @ 445 W,W 1600 N,40.326438,-111.706956
21033,138096,WASATCH BLVD @ 4005 S,S WASATCH BLVD,40.685423,-111.795914
22045,301181,900 NORTH @ 696 W,W 900 NORTH,40.858413,-111.927013
22044,301180,900 NORTH @ 420 W,W 900 NORTH,40.858267,-111.921498
22046,301182,900 NORTH @ 689 W,W 900 NORTH,40.858274,-111.926918
22041,301177,1100 N @ 130 E,E 1100 N,40.861563,-111.908263
22040,301176,2600 S @ 936 W,W 2600 S,40.861698,-111.908531
22043,301179,2600 S @ 1400 W,W 2600 S,40.861695,-111.919771
22042,301178,400 W @ 1050 N,N 400 W,40.860934,-111.920466
12187,627014,5600 S @ 2741 W,W 5600 S,41.161599,-112.046593
12186,627060,5600 S @ 3435 W,W 5600 S,41.161535,-112.061799
12185,627006,3500 W @ 5173 S,S 3500 W,41.169538,-112.064597
12184,627005,3500 W @ 4996 S,S 3500 W,41.172605,-112.064602
12183,627059,3500 W @ 4825 S,S 3500 W,41.175441,-112.064632
21963,601109,RIVERDALE RD @ 699 W,W RIVERDALE RD,41.179963,-111.995249
21962,601108,RIVERDALE RD @ 895 W,W RIVERDALE RD,41.178024,-112.000705
21961,601107,RIVERDALE RD @ 1125 W,W RIVERDALE RD,41.175598,-112.007372
21960,601106,RIVERDALE RD @ 1078 W,W RIVERDALE RD,41.177014,-112.004452
21789,101400,3500 S @ 8010 W,W 3500 S,40.696611,-112.082856
21788,101399,3500 S @ 7250 W,W 3500 S,40.696578,-112.064573
21787,101398,3300 S @ 1226 W,W 3300 S,40.699538,-111.926431
21786,101392,BENNION BLVD @ 2899 W,W BENNION BLVD ,40.638497,-111.963781
21785,101391,BENNION BLVD @ 3008 W,W BENNION BLVD ,40.638651,-111.964321
21783,101389,WEST TEMPLE @ 3112 S,S WEST TEMPLE,40.702887,-111.894081
21782,101385,4100 S @ 5417 W,W 4100 S,40.681998,-112.020412
21780,101397,2100 S @ 1205 E,E 2100 S,40.725479,-111.856589
17690,161007,MAIN ST @ 75 W,W MAIN ST,40.599821,-112.467268
17692,161009,MAIN ST @ 98 E,E MAIN ST,40.599758,-112.460763
17693,161031,MAIN ST @ 168 E,MAIN ST,40.599734,-112.458732
17694,161010,MAIN ST @ 200 E,E MAIN ST,40.599727,-112.457891
17695,161011,MAIN ST @ 294 E,E MAIN ST,40.599692,-112.453401
17696,161012,MAIN ST @ 348 E,E MAIN ST,40.599662,-112.449421
17697,162007,MAIN ST @ 400 E,E MAIN ST,40.599634,-112.446881
17698,162008,MAIN ST @ 498 E,E MAIN ST,40.599621,-112.442651
17699,162014,MAIN ST @ 600 E,E MAIN ST,40.599581,-112.437911
13580,138184,2700 E @ 3375 S,S 2700 E,40.698082,-111.814899
13581,138185,2700 E @ 3305 S,S 2700 E,40.699486,-111.814923
13582,138295,3300 S @ 3298 E,E 3300 S,40.699727,-111.800989
13583,138296,3300 S @ 3422 E,E 3300 S,40.699726,-111.797976
11727,616068,WASHINGTON BLVD @ 155 N,N WASHINGTON BLVD,41.261881,-111.969731
11724,616149,WASHINGTON BLVD @ 815 N,N WASHINGTON BLVD,41.272445,-111.969533
11725,616065,WASHINGTON BLVD @ 699 N  (HARRISVL),N WASHINGTON BLVD,41.268965,-111.969623
11722,616062,WASHINGTON BLVD @ 1099 N,N WASHINGTON BLVD,41.276999,-111.969443
11723,616063,WASHINGTON BLVD @ 905 N,N WASHINGTON BLVD,41.274351,-111.969496
11720,616059,WASHINGTON BLVD @ 1597 N,N WASHINGTON BLVD,41.287246,-111.969246
11721,616061,WASHINGTON BLVD @ 1225 N,N WASHINGTON BLVD,41.279939,-111.969387
11728,616070,WASHINGTON BLVD @ 405 S,S WASHINGTON BLVD,41.255972,-111.969897
11729,616071,WASHINGTON BLVD @ 505 S,S WASHINGTON BLVD,41.254422,-111.969924
17078,138101,MURRAY HOLLADAY RD @ 2160 E,E MURRAY HOLLADAY RD,40.666652,-111.828947
17079,138102,MURRAY HOLLADAY RD @ 2218 E,E MURRAY HOLLADAY RD,40.667109,-111.827634
17074,152211,7000 S @ 2130 W,W 7000 S,40.624123,-111.946916
17075,152193,7000 S @ 2220 W,W 7000 S,40.624119,-111.948768
17076,138099,MURRAY HOLLADAY RD @ 1988 E,E MURRAY HOLLADAY RD,40.665806,-111.834561
17070,153205,7000 S @ 1660 W,W 7000 S,40.624175,-111.937565
17071,153206,7000 S @ 1750 W,W 7000 S,40.624138,-111.939868
17072,152209,7000 S @ 1900 W,W 7000 S,40.624114,-111.942154
17073,152210,7000 S @ 1990 W,W 7000 S,40.624124,-111.944339
22959,101946,COMMERCE DRIVE @ 5255 S,S COMMERCE DRIVE,40.656206,-111.899127
4772,820083,UNIVERSITY AVE @ 95 S,S UNIVERSITY AVE,40.232621,-111.658559
9694,816057,STATE ST @ 410 S,S STATE ST,40.289405,-111.691809
14918,117141,300 N @ 798 W,W 300 N,40.775942,-111.913621
14913,117136,600 W @ 141 N,N 600 W,40.772616,-111.908377
14916,117139,300 N @ 610 W,W 300 N,40.775939,-111.908781
14917,117140,300 N @ 710 W,W 300 N,40.775948,-111.911484
14914,117137,600 W @ 150 N,N 600 W,40.772098,-111.908105
14915,117138,600 W @ 220 N,N 600 W,40.773924,-111.908161
10603,816052,STATE ST @ 575 S,S STATE ST,40.286415,-111.690121
22374,101639,4000 W @ 8070 S,S 4000 W,40.604675,-111.986486
15754,189129,1000 E @ 11620 S,S 1000 E,40.540336,-111.862814
18251,125014,400 S @ 65 W,W 400 S,40.760505,-111.893334
18255,125020,500 S @ 90 W,W 500 S,40.758585,-111.893571
18254,125019,500 S @ 20 W,W 500 S,40.758568,-111.891549
18257,125026,400 S @ 865 W,W 400 S,40.760542,-111.916275
18468,152023,3200 W @ 5865 S,S 3200 W,40.644705,-111.967304
18469,135087,3200 W @ 3780 S,S 3200 W,40.689791,-111.967613
18466,134070,4100 S @ 4385 W,W 4100 S,40.682001,-111.995669
18467,152008,3200 W @ 6602 S,S 3200 W,40.631068,-111.967444
14125,126708,200 S @ 865 E,E 200 S,40.765082,-111.865888
14123,126251,900 E @ 505 S,S 900 E,40.758294,-111.865256
14122,126250,900 E @ 601 S,S 900 E,40.756089,-111.86526
14120,126248,900 E @ 801 S,S 900 E,40.751739,-111.865235
23149,801175,MT TIMPANOGOS BLVD @ 899 N,N MT TIMPANOGOS BLVD,40.395848,-111.772148
23144,198043,13400 S @ 3378 W,W 13400 S,40.507915,-111.971737
22548,301323,500 W @ 2520 S,S 500 W,40.862134,-111.892337
22549,301324,MAIN ST @ 325 N    (CENTERVILLE),N MAIN ST,40.920821,-111.879071
22238,301270,1100 N @ 875 W,875 W,40.86147,-111.933909
22239,301271,FOX HOLLOW DR @ 775 N,N FOX HOLLOW DR,40.856227,-111.938731
22540,101680,3900 S @ 1965 E,E 3900 S,40.687172,-111.834873
22237,301269,1100 N @ 890 W,890 W,40.86159,-111.934129
22542,101693,800 W @ 309 N,N 800 W,40.776291,-111.914096
22543,101695,CHEYENNE ST @ 426 S,S CHEYENNE ST,40.760031,-111.934353
22544,101696,1300 E @ 8656 S,S 1300 E,40.593912,-111.853318
22233,801071,300 W @ 4984 N,N 300 W,40.299191,-111.662926
22546,301321,MAIN ST @ 44 S,S MAIN ST,40.841048,-111.911873
22231,101551,BALSA AVE @ 5560 W,W BALSA AVE,40.636311,-112.023879
10423,812176,1200 W @ 1320 N,N 1200 W,40.321218,-111.724685
16213,134009,4800 W @ 3416 S,S 4800 W,40.698186,-112.005841
14457,155105,HIGHLAND DR @ 5451 S,S HIGHLAND DR,40.651883,-111.834869
16746,136148,MEADOWBROOK EXPY @ 831 W,W MEADOWBROOK EXPY,40.686915,-111.915029
17347,172115,9000 S @ 1646 W,W 9000 S,40.587806,-111.936175
3896,623265,WASHINGTON BLVD @ 3086 S,S WASHINGTON BLVD,41.208513,-111.970616
17612,137347,3900 S @ 511 E,E 3900 S,40.687139,-111.876671
8956,611007,400 E @ 2816 N,N 400 E,41.311494,-111.968528
17345,172113,9000 S @ 1330 W,W 9000 S,40.587922,-111.930016
14456,155104,HIGHLAND DR @ 5571 S,S HIGHLAND DR,40.649801,-111.834857
17342,170023,9000 S @ 3913 W,W 9000 S,40.587748,-111.984539
18418,830003,STATE RD @ 1076 N,N STATE RD,40.070896,-111.663003
21758,301084,FARMINGTON STATION,N PARK LANE,40.987266,-111.903667
18867,605080,US HWY 89 @ 2825 S   (PERRY),S US HWY 89,41.458521,-112.037582
11538,629046,ADAMS AVE @ 5300 S,S ADAMS AVE,41.167164,-111.968493
13509,138215,2700 E @ 3498 S,S 2700 E,40.695431,-111.815204
11530,629034,ARMY ST @ 4600 S,S ARMY ST,41.179441,-111.973674
18869,605082,US HWY 89 @ 3010 S    (PERRY),S US HWY 89,41.455136,-112.038853
8959,611010,450 E @ 3098 N,N 450 E,41.317201,-111.966601
14453,155101,HIGHLAND DR @ 5911 S,S HIGHLAND DR,40.643714,-111.834903
17083,138228,4500 S @ 3064 E,E 4500 S,40.674861,-111.806462
17221,115014,JIMMY DOOLITTLE RD @ 295 N,N JIMMY DOOLITTLE RD,40.775794,-112.019791
18608,623295,LINCOLN AVE @ 2447 S   (OGDEN),S LINCOLN AVE,41.221704,-111.976171
17220,115013,AMELIA EARHART DR @ 5401 W,W AMELIA EARHART DR,40.776265,-112.020539
12370,111050,1600 S @ 578 W,W 1600 S,40.873797,-111.895261
12372,608001,US HWY 89 @ 420 S,S US HWY 89,41.401836,-112.035702
12373,608005,US HWY 89 @ 7720 S,S US HWY 89,41.369316,-112.034905
12374,608004,US HWY 89 @ 7430 S,S US HWY 89,41.374673,-112.033454
12376,109187,MAIN ST @ 598 N,N MAIN ST,40.924737,-111.878877
12377,109188,MAIN ST @ 846 N,N MAIN ST,40.926715,-111.878854
12378,107086,MAIN ST @ 970 N,N MAIN ST,40.928736,-111.878861
17104,138092,MURRAY HOLLADAY RD @ 2161 E,E MURRAY HOLLADAY RD,40.666731,-111.829114
18600,616057,HARRISON BLVD @ 653 S,S HARRISON BLVD,41.252199,-111.948053
9061,616091,MONROE BLVD @ 625 S,S MONROE BLVD,41.252934,-111.954621
9063,616093,MONROE BLVD @ 759 S,S MONROE BLVD,41.250025,-111.954711
9065,616095,MONROE BLVD @ 820 E,E MONROE BLVD,41.249878,-111.954485
24050,830182,MIKE JENSE PKY @ 3150 W,W MIKE JENSE PKY,40.220604,-111.714529
24051,830183,MIKE JENSE PKY @ 3155 W,W MIKE JENSE PKY,40.220485,-111.714652
21572,101302,900 S @ 1268 E,E 900 S,40.749691,-111.854461
21573,101303,900 S @ 1281 E,E 900 S,40.749881,-111.854371
21574,801013,100 W @ 170 S,S 100 W,40.041868,-111.733924
18604,155041,WASATCH DR @ 6525 S,S WASATCH DR,40.632388,-111.799105
21576,801034,FREEDOM BLVD @ 1386 N,N FREEDOM BLVD,40.252616,-111.661881
24057,830168,450 N @ 1138 E,E 450 N,40.239916,-111.639047
24058,830169,SEVEN PEAKS BLVD @ 249 N,N SEVEN PEAKS BLVD,40.237813,-111.637699
24059,830170,450 N @ 1143 E,E 450 N,40.240014,-111.639092
17484,155027,FORT UNION BLVD @ 2109 E,E FORT UNION BLVD,40.624103,-111.830125
17487,155030,FORT UNION BLVD @ 1891 E,E FORT UNION BLVD,40.624606,-111.837407
17486,155029,FORT UNION BLVD @ 1991 E,E FORT UNION BLVD,40.624394,-111.835167
22849,101871,DAYBREAK VIEW PKWY @ 4917 W,W DAYBREAK VIEW PKWY,40.543654,-112.009289
22848,101870,DAYBREAK VIEW PKWY @ 4976 W,W DAYBREAK VIEW PKWY,40.543544,-112.008936
17483,155026,FORT UNION BLVD @ 2181 E,E FORT UNION BLVD,40.624081,-111.828426
17482,155025,FORT UNION BLVD @ 2285 E,E FORT UNION BLVD,40.624072,-111.825215
22847,101869,4800 W @ 9257 S,S 4800 W,40.583308,-112.005077
3569,118017,9TH AVE @ 342 E,E 9TH AVE,40.779598,-111.879916
17489,154258,FORT UNION BLVD @ 1701 E,E FORT UNION BLVD,40.625207,-111.843613
22840,101862,REDWOOD RD @ 8021 S,S REDWOOD RD,40.605127,-111.936159
22842,101864,2700 W @ 8351 S,S 2700 W,40.599536,-111.957281
13395,154278,1300 E @ 6105 S,S 1300 E,40.639085,-111.854454
13396,154280,1300 E @ 5941 S,S 1300 E,40.643161,-111.854452
13391,154269,1300 E @ 6535 S,S 1300 E,40.632356,-111.854599
20998,101006,MAIN ST @ 229 N,N MAIN ST,41.063411,-111.969459
13393,154276,1300 E @ 6295 S,S 1300 E,40.636529,-111.854505
13392,154275,1300 E @ 6375 S,S 1300 E,40.635145,-111.854556
20995,633166,PARC CIRCLE @ 485 S,S PARC CIRCLE,41.107537,-112.025118
20997,633169,13TH ST @ 710 S,S 13TH ST,41.104018,-112.030532
20996,633168,13TH ST @ 708 S,S 13TH ST,41.104121,-112.030418
20991,629243,5000 S @ 300 E,E 5000 S,41.172514,-111.974191
20990,629241,300 W @ 4910 S,S 300 W,41.174123,-111.982872
20993,623421,HARRISON BLVD @ 2403 S,S HARRISON BLVD,41.222179,-111.948338
20992,629244,SOUTHPOINTE RD @ 5250 S,S SOUTHPOINTE RD,41.169018,-111.970648
21874,301102,570 W @ 180 N    (KAYSVILLE P & R),N 570 W,41.037537,-111.949551
11881,616141,WALL AVE @ 180 S,S WALL AVE,41.259833,-111.977739
11880,616140,WALL AVE @ 402 S,S WALL AVE,41.256222,-111.977842
5310,104024,MAIN ST @ 1170 N,N MAIN ST,40.999881,-111.899461
13027,117232,WEST TEMPLE @ 30 N,N WEST TEMPLE,40.769901,-111.893842
13029,127074,FOOTHILL DR @ 930 S,S FOOTHILL DR,40.748896,-111.830764
17875,154183,STATE ST @ 7220 S,S STATE ST,40.620132,-111.890815
3150,137078,500 E @ 3919 S,S 500 E,40.686624,-111.87696
3157,137085,500 E @ 3275 S,S 500 E,40.700283,-111.876887
18062,153028,5400 S @ 720 W,W 5400 S,40.653751,-111.910771
18063,153029,5400 S @ 1072 W,W 5400 S,40.653159,-111.922541
18060,BB136313,FIRECLAY AVE @ 71 W,W FIRECLAY AVE,40.677017,-111.893952
18061,BB153227,COTTONWOOD ST @ 5144 S,S COTTONWOOD ST,40.660163,-111.895228
17878,154186,STATE ST @ 7650 S,S STATE ST,40.612286,-111.890864
18064,153030,5400 S @ 1210 W,W 5400 S,40.653139,-111.926306
18065,153031,5400 S @ 1310 W,W 5400 S,40.653122,-111.930311
23556,198136,400 S @ 409 W,W 400 S,40.760504,-111.902898
23557,830127,UNIVERSITY AVE @ 1466 N,N UNIVERSITY AVE ,40.25372,-111.658465
23551,198137,1300 E @ 1981 S,S 1300 E,40.72742,-111.853852
23552,198138,900 S @ 212 E,E 900 S,40.749704,-111.884949
23553,198139,900 E @ 2225 S,S 900 E,40.722432,-111.865299
23558,830128,CANYON RD @ 1185 N,N CANYON RD,40.250188,-111.656533
23559,830129,CANYON RD @ 1240 N,N CANYON RD ,40.251174,-111.656042
23088,301367,MAIN ST @ 1338 S,S MAIN ST,41.094202,-112.006292
23089,301368,MAIN STREET @ 909 S,S MAIN STREET,41.04676,-111.953525
23082,198023,SOUTH JORDAN STATION,S JORDAN GATEWAY,40.563155,-111.900753
23080,198021,MURRAY CENTRAL STATION,W VINE STREET,40.659758,-111.896432
23081,198022,DRAPER STATION,S 365 W,40.515484,-111.904407
23086,198024,REDWOOD RD @ 3575 S,S REDWOOD RD,40.695318,-111.938774
23087,198025,900 E @ 2122 S,S 900 E,40.724715,-111.865433
11804,629199,36TH ST @ 1039 E,E 36TH ST,41.197589,-111.953191
23882,301402,CLEARFIELD STATION ST @ 700 E,E CLEARFIELD STATION ST ,41.093893,-112.012758
23883,301403,700 E @ 1250 S (Clearfield),CLEARFIELD STATION ST ,41.093805,-112.012633
23880,301400,700 S @ 501 E,E 700 S,41.103715,-112.016878
23881,301401,700 S @ 480 E,700 S,41.103456,-112.017116
23886,198307,13400 S @ 5794 W,W 13400 S,40.507961,-112.029483
23887,198308,MIRABELLA DR @ 13508 S,S MIRABELLA DR ,40.505938,-112.035832
23336,830026,800 E @ 984 N,N 800 E,40.315286,-111.676703
23885,198306,6000 W @ 12528 S,S 6000 W,40.524234,-112.033055
23338,830028,GENEVA RD @ 1161 S,S GENEVA RD ,40.275852,-111.727789
23339,830029,1200 W @ 1209 N,N 1200 W,40.319255,-111.724817
23888,198309,MIRABELLA DR @ 13702 S,S MIRABELLA DR ,40.502035,-112.03515
8575,629049,5300 S @ 655 E,E 5300 S,41.168091,-111.964718
12578,109117,MAIN ST @ 876 S    (CENTERVILLE),S MAIN ST,40.907929,-111.879127
12579,109119,MAIN ST @ 1050 N   (CENTERVILLE),N MAIN ST,40.906057,-111.879131
12573,109113,MAIN ST @ 167 N,N MAIN ST ,40.918761,-111.879113
12570,104044,MAIN ST @ 1180 S,S MAIN ST,41.015827,-111.917955
12571,104058,MAIN ST @ 1206 S,S MAIN ST,41.014498,-111.916327
12576,109116,MAIN ST @ 402 S   (CENTERVILLE),S MAIN ST,40.912826,-111.879132
12577,109230,MAIN ST @ 560 S,S MAIN ST,40.910936,-111.879138
12574,109114,MAIN ST @ 26 S,S MAIN ST,40.916911,-111.879089
12575,109115,MAIN ST @ 198 S,S MAIN ST,40.915405,-111.879119
19087,125159,900 W @ 1176 S,S 900 W,40.743296,-111.916983
19086,125158,CALIFORNIA AVE @ 1248 W,W CALIFORNIA AVE,40.740541,-111.927397
16509,136289,3900 S @ 612 W,W 3900 S,40.687119,-111.908823
16507,173214,10600 S @ 949 E,E 10600 S,40.558838,-111.864598
16506,117067,REDWOOD RD @ 55 N,N REDWOOD RD,40.770728,-111.939441
16505,116007,NORTH TEMPLE ST @ 2375 W,W NORTH TEMPLE ST,40.771374,-111.957774
16504,116006,2400 W @ 1 S,S 2400 W,40.770049,-111.958124
16503,124072,2400 W @ 135 S,S 2400 W,40.768778,-111.958122
16500,173210,10600 S @ 1050 E,E 10600 S,40.558671,-111.861294
22687,301358,MAIN AVE @ 141 N,N MAIN AVE,41.037141,-111.938718
22686,301357,MAIN ST @ 250 N,N MAIN STREET,41.038871,-111.939027
22684,601204,LINCOLN AVE @ 2572 S,S LINCOLN AVE,41.219048,-111.976036
22682,601203,2ND ST @ 285 E,E 2ND ST,41.259154,-111.972719
22681,301355,1000 E @ 1480 S,S 1000 E,41.092466,-112.006998
22680,301354,2000 W @ 1330 N,N 2000 W,41.133076,-112.064367
12617,118019,E ST @ 401 N,N E ST,40.778604,-111.877647
12616,118134,6TH AVE @ 603 E,E 6TH AVE,40.776282,-111.871347
12615,118133,6TH AVE @ 703 E,E 6TH AVE,40.776276,-111.868385
12614,118132,6TH AVE @ 753 E,E 6TH AVE,40.776275,-111.866828
12613,118131,6TH AVE @ 841 E,E 6TH AVE,40.776277,-111.864373
12612,118130,N ST @ 260 N,N N ST,40.775371,-111.864007
12611,118129,N ST @ 210 N,N N ST,40.774207,-111.864039
12610,104067,MOUNTAIN RD @ 498 S,S MOUNTAIN RD,41.027546,-111.901424
23211,801174,2600 N @ 549 W,W 2600 N,40.391977,-111.748919
21014,188105,12600 S @ 1802 W,W 12600 S,40.522419,-111.940813
21013,136086,GREGSON AVE @ 111 W,W GREGSON AVE,40.703831,-111.894422
22061,301197,CENTER ST @ 721 W,W CENTER ST,40.841855,-111.929401
22060,301196,CENTER ST @ 891 W,W CENTER ST,40.841835,-111.933542
23210,801173,2600 N @ 556 W,W 2600 N,40.392094,-111.749229
13625,137166,700 E @ 4490 S,S 700 E,40.674711,-111.871663
14255,126210,900 E @ 2398 S,S 900 E,40.718645,-111.865502
2333,127221,2100 S @ 1905 E,E 2100 S,40.725572,-111.836211
13621,138302,2700 E @ 4375 S,S 2700 E,40.676459,-111.814955
16325,152029,2700 W @ 6387 S,S 2700 W,40.635089,-111.957738
12504,109052,500 S @ 535 E,E 500 S,40.884355,-111.869432
14257,137494,900 E @ 2512 S,S 900 E,40.715963,-111.865521
14251,126206,900 E @ 1964 S,S 900 E,40.727474,-111.865415
14250,126205,900 E @ 1864 S,S 900 E,40.729515,-111.865405
3711,104054,MAIN ST @ 547 S,S MAIN ST,41.026684,-111.930573
21900,601105,HARRISON BLVD @ 4106 S,S HARRISON BLVD ,41.188107,-111.948746
14700,172201,10000 S @ 40 W,W 10000 S,40.569819,-111.891998
17678,134159,3500 S @ 5309 W,W 3500 S,40.696481,-112.018027
17679,134160,3500 S @ 5203 W,W 3500 S,40.696495,-112.015489
17677,134158,3500 S @ 5447 W,W 3500 S,40.696466,-112.021037
17675,134055,3500 S @ 6235 W,W 3500 S,40.696457,-112.040101
17673,133052,3500 S @ 6561 W,W 3500 S,40.696466,-112.047908
17670,133050,3500 S @ 6933 W,W 3500 S,40.696452,-112.056631
17671,133051,3500 S @ 6799 W,W 3500 S,40.696428,-112.053349
13569,155084,2700 E @ 7526 S,S 2700 E,40.614322,-111.815412
4901,116031,2200 W @ 325 N,N 2200 W,40.776621,-111.953656
13567,155152,FORT UNION BLVD @ 2941 E,E FORT UNION BLVD,40.624029,-111.809036
13564,155149,3000 E @ 6723 S,S 3000 E,40.628788,-111.807773
13565,155150,3000 E @ 6797 S,S 3000 E,40.625661,-111.807763
13562,155147,COTTONWOOD PKWY @ 2890 E,E COTTONWOOD PKWY,40.633037,-111.810507
13563,155148,6580 @ 2955 E,E 6580,40.632237,-111.808666
13560,155144,3000 E @ 6440 S,S 3000 E,40.633011,-111.806571
13561,155146,COTTONWOOD PKWY @ 2825 E,E COTTONWOOD PKWY,40.633733,-111.811185
11708,611022,2600 N @ 852 E,E 2600 N,41.305817,-111.953593
11709,611023,2600 N @ 702 E,E 2600 N,41.305855,-111.958135
11704,611018,1050 E @ 2855 N,N 1050 E,41.312931,-111.947514
11705,611019,1050 E @ 2775 N,N 1050 E,41.310383,-111.947546
11706,611020,1050 E @ 2605 N,N 1050 E,41.306689,-111.947592
11707,611021,2600 N @ 932 E,E 2600 N,41.306338,-111.951606
11700,611013,3100 N @ 745 E,E 3100 N,41.317314,-111.957067
11701,611014,3100 N @ 851 E,E 3100 N,41.317302,-111.954811
11702,611015,3100 N @ 957 E,E 3100 N,41.317208,-111.950479
11703,611017,1050 E @ 3049 N,N 1050 E,41.316107,-111.947474
20769,633152,MAIN ST @ 364 N,N MAIN ST,41.118979,-112.025922
17012,135308,3100 S @ 2801 W,W 3100 S,40.703831,-111.960091
20767,615047,US HWY 89 @ 1995 N,N US HWY 89,41.294285,-111.994566
17010,135306,3100 S @ 3061 W,W 3100 S,40.703825,-111.965054
17011,135307,3100 S @ 2931 W,W 3100 S,40.703828,-111.962249
20761,633151,ANTELOPE DR @ 326 W,W ANTELOPE DR,41.089345,-112.032572
4658,820179,900 W @ 105 S,S 900 W,40.232192,-111.674422
22836,101861,MAIN ST @ 5380 W,W MAIN ST,40.517085,-112.018648
10344,806013,STATE ST @ 695 E,E STATE ST,40.373066,-111.781157
15887,126344,2100 S @ 1241 E,E 2100 S,40.725483,-111.855105
15886,126343,2100 S @ 1311 E,E 2100 S,40.725533,-111.853403
15889,126442,2100 S @ 1067 E,E 2100 S,40.725476,-111.860321
10541,817331,400 E @ 688 N,N 400 E,40.242824,-111.651589
10540,817330,400 E @ 598 N,N 400 E,40.241644,-111.651581
10543,817319,700 N @ 596 E,E 700 N,40.242949,-111.648393
14930,117144,500 N @ 878 W,W 500 N,40.780277,-111.916608
14931,117145,900 W @ 610 N,N 900 W,40.782779,-111.916742
14932,117146,900 W @ 710 N,N 900 W,40.785003,-111.916743
14933,117147,900 W @ 810 N,N 900 W,40.786845,-111.916748
14934,117148,900 W @ 880 N,N 900 W,40.788478,-111.916743
14935,117149,1000 N @ 950 W,W 1000 N,40.791139,-111.918173
14936,117151,1000 N @ 1060 W,W 1000 N,40.791122,-111.921511
14937,117152,AMERICAN BEAUTY DR @ 1070 N,N AMERICAN BEAUTY DR,40.792676,-111.921657
14938,117153,AMERICAN BEAUTY DR @ 1186 N,N AMERICAN BEAUTY DR,40.794754,-111.921905
14939,117154,AMERICAN BEAUTY DR @ 1320 N,N AMERICAN BEAUTY DR,40.797186,-111.921913
18275,BB136024,FIRECLAY AVE @ 71 W,W FIRECLAY AVE,40.677241,-111.893951
18274,BB136023,3300 S @ 210 W,W 3300 S,40.701104,-111.897116
18272,BB136012,3300 S @ 210 W,W 3300 S,40.700774,-111.897112
18271,BB136008,3300 S @ 210 W,W 3300 S,40.700586,-111.897107
18270,126067,200 S @ 667 E,E 200 S,40.765097,-111.871732
15083,BB173185,9000 S @ 165 E,E 9000 S,40.588783,-111.885617
